"","pid","yearbuilt"
"5202","13966","1987"
"5203","13967","1987"
"5204","13968","1987"
"5205","13969","1987"
"5206","1397","1900"
"5207","13970","1987"
"5208","13971","1987"
"5209","13972","1900"
"5210","13974","1905"
"5211","13975","1910"
"5212","13976","1915"
"5213","13977","1910"
"5214","13978","1910"
"5215","1398","1910"
"5216","13980","1900"
"5217","13981","1905"
"5218","13982","1900"
"5219","13988","1900"
"5220","13989","1900"
"5221","1399","1975"
"5222","13990","1905"
"5223","13991","1900"
"5224","13992","1917"
"5225","13993","1890"
"5226","13994","1905"
"5227","13995","1900"
"5228","13996","1900"
"5229","13997","1905"
"5230","13998","1900"
"5231","13999",""
"5232","14",""
"5233","140","1985"
"5234","1400","1910"
"5235","14000","1905"
"5236","14001","1900"
"5237","14002","1915"
"5238","14003","1900"
"5239","14004","1900"
"5240","14005","1900"
"5241","14006","1910"
"5242","14007","1910"
"5243","14008","1900"
"5244","14009",""
"5245","14010","1880"
"5246","14011",""
"5247","14013","1896"
"5248","14014","1924"
"5249","14015","1896"
"5250","14016","1892"
"5251","14017",""
"5252","14028","1905"
"5253","14029","1920"
"5254","1403","1920"
"5255","14031","1880"
"5256","14032","1900"
"5257","14033","1956"
"5258","14034","1878"
"5259","14035","1900"
"5260","14036","1900"
"5261","14037","1965"
"5262","14038","1900"
"5263","14039","1900"
"5264","1404","2013"
"5265","14040","1900"
"5266","14041",""
"5267","14042","1903"
"5268","14043","1915"
"5269","14044","1914"
"5270","14045","1930"
"5271","14046","1890"
"5272","14047","1912"
"5273","14048","1920"
"5274","14049","1891"
"5275","1405","1920"
"5276","14050","1857"
"5277","14051","1989"
"5278","14052","1880"
"5279","14054","1900"
"5280","14055","1920"
"5281","14056","1948"
"5282","14057",""
"5283","14058",""
"5284","14059",""
"5285","1406","1920"
"5286","14060","1900"
"5287","14062",""
"5288","14063",""
"5289","14064",""
"5290","14065","1900"
"5291","14066","1900"
"5292","14067","1900"
"5293","14068","1900"
"5294","14069","1900"
"5295","1407","1900"
"5296","14070","1900"
"5297","14071","1900"
"5298","14072","1900"
"5299","14073","1900"
"5300","14074","1900"
"5301","14075","1900"
"5302","14076","1900"
"5303","14077","1900"
"5304","14078","2004"
"5305","14079","1900"
"5306","1408",""
"5307","14080",""
"5308","14081","1957"
"5309","14082",""
"5310","14083","1932"
"5311","14084","1900"
"5312","14085","1905"
"5313","14086",""
"5314","14087","1986"
"5315","14088","1906"
"5316","14089","1940"
"5317","1409",""
"5318","14090","1955"
"5319","14091",""
"5320","14092","1952"
"5321","14093","1910"
"5322","14094",""
"5323","14095","1918"
"5324","14096","1930"
"5325","14097","1935"
"5326","14098","1915"
"5327","14099","1915"
"5328","141","1985"
"5329","1410","2006"
"5330","14100","1918"
"5331","14101","1926"
"5332","14102","1926"
"5333","14103","1935"
"5334","14104","1928"
"5335","14105","1927"
"5336","14106","1927"
"5337","14107","1927"
"5338","14108","1927"
"5339","14109","1927"
"5340","1411","1939"
"5341","14110","1927"
"5342","14111","1927"
"5343","14112","1927"
"5344","14113","1927"
"5345","14114","1927"
"5346","14115","1927"
"5347","14116","1927"
"5348","14117","1927"
"5349","14118","1927"
"5350","14119","1927"
"5351","1412","1939"
"5352","14120","1927"
"5353","14121","1927"
"5354","14122","1927"
"5355","14123","1927"
"5356","14124","1927"
"5357","14125","1927"
"5358","14126","1927"
"5359","14127","1927"
"5360","14128","1927"
"5361","14129","1920"
"5362","1413","1900"
"5363","14130","1910"
"5364","14132","1964"
"5365","14133","1964"
"5366","14134","1964"
"5367","14135","1964"
"5368","14136","1964"
"5369","14137","1964"
"5370","14138","1964"
"5371","14139","1964"
"5372","1414","1924"
"5373","14140","1964"
"5374","14141","1964"
"5375","14142","1964"
"5376","14143","1964"
"5377","14144","1964"
"5378","14145","1964"
"5379","14146","1964"
"5380","14147","1964"
"5381","14148","1964"
"5382","14149","1964"
"5383","1415","1910"
"5384","14150","1964"
"5385","14151","1964"
"5386","14152","1964"
"5387","14153","1964"
"5388","14154","1988"
"5389","14155","1988"
"5390","14156","1988"
"5391","14157","1988"
"5392","14158","1988"
"5393","14159","1988"
"5394","1416","1910"
"5395","14160","1988"
"5396","14161","1988"
"5397","14162","1988"
"5398","14163","1988"
"5399","14164","1988"
"5400","14165","1988"
"5401","14166","1988"
"5402","14167","1988"
"5403","14168","1988"
"5404","14169","1988"
"5405","1417","1960"
"5406","14170","1988"
"5407","14171","1988"
"5408","14172","1988"
"5409","14173","1988"
"5410","14174","1988"
"5411","14175","1988"
"5412","14176","1987"
"5413","14177","1988"
"5414","14178","1988"
"5415","14179","1988"
"5416","1418","1955"
"5417","14182","1955"
"5418","14183","1920"
"5419","14184","1959"
"5420","14185","1959"
"5421","14186","1955"
"5422","14187","1955"
"5423","14188","1955"
"5424","14189","1930"
"5425","1419","1900"
"5426","14190","1930"
"5427","14191","1930"
"5428","14192","1930"
"5429","14193","1920"
"5430","14194","1921"
"5431","14195","1908"
"5432","14196","1949"
"5433","14197","1948"
"5434","14198","1952"
"5435","14199","1981"
"5436","142","1984"
"5437","1420","1960"
"5438","14200",""
"5439","14201","1948"
"5440","14202","1949"
"5441","14203","1949"
"5442","14204","1934"
"5443","14205","1923"
"5444","14206","1937"
"5445","14207","1939"
"5446","14208","1930"
"5447","14209","1931"
"5448","1421","1965"
"5449","14210","1943"
"5450","14211","1943"
"5451","14212","1943"
"5452","14213","1943"
"5453","14214","1943"
"5454","14215","1961"
"5455","14216","1961"
"5456","14217","1907"
"5457","14218","1908"
"5458","14219","1900"
"5459","1422","1960"
"5460","14220","1907"
"5461","14221","1910"
"5462","14222","1939"
"5463","14223","1910"
"5464","14224","1907"
"5465","14225","1909"
"5466","14226","1902"
"5467","14227","1918"
"5468","14228","1928"
"5469","14229","1962"
"5470","1423","1890"
"5471","14230",""
"5472","14231","1980"
"5473","14232","1995"
"5474","14233",""
"5475","14234","1920"
"5476","14235","1907"
"5477","14236","1925"
"5478","14237","1920"
"5479","14238","1890"
"5480","14239","1940"
"5481","1424","1965"
"5482","14240","1902"
"5483","14241","1902"
"5484","14242","1900"
"5485","14243","1925"
"5486","14244","1920"
"5487","14245","1870"
"5488","14246","1924"
"5489","14247","1925"
"5490","14248","1925"
"5491","14249","1945"
"5492","1425","1962"
"5493","14250","1910"
"5494","14251","1910"
"5495","14252",""
"5496","14253","1902"
"5497","14254","1900"
"5498","14255","1913"
"5499","14256","1909"
"5500","14257","1910"
"5501","14258","1918"
"5502","14259","1920"
"5503","1426","1890"
"5504","14260","1900"
"5505","14261","1906"
"5506","14262","2008"
"5507","14263","2001"
"5508","14264",""
"5509","14265","1950"
"5510","14266","1953"
"5511","14267","1950"
"5512","14268","1950"
"5513","14269","1952"
"5514","1427","1913"
"5515","14270",""
"5516","14271","1957"
"5517","14272","1953"
"5518","14273","1908"
"5519","14274","1973"
"5520","14275",""
"5521","14276","1922"
"5522","14277",""
"5523","14278",""
"5524","14279",""
"5525","1428",""
"5526","14280","1974"
"5527","14281","1972"
"5528","14282","2003"
"5529","14283","1900"
"5530","14284","2000"
"5531","14285","1908"
"5532","14286","1925"
"5533","14287",""
"5534","14288","1870"
"5535","14289",""
"5536","1429","1875"
"5537","14290","1900"
"5538","14291","1920"
"5539","14292","1910"
"5540","14293","1910"
"5541","14294","1910"
"5542","14295",""
"5543","14296","1920"
"5544","14297","1910"
"5545","14298","1910"
"5546","14299","1910"
"5547","143","1984"
"5548","1430","1920"
"5549","14300","1910"
"5550","14301","1910"
"5551","14302","1910"
"5552","14303","1992"
"5553","14304","1910"
"5554","14305","1915"
"5555","14306","1910"
"5556","14307","1910"
"5557","14308","1910"
"5558","14309","1910"
"5559","1431",""
"5560","14310","1910"
"5561","14311","1910"
"5562","14312","1915"
"5563","14313",""
"5564","14314","1915"
"5565","14315","1920"
"5566","14316","1915"
"5567","14317","1915"
"5568","14318","1920"
"5569","14319","1920"
"5570","1432",""
"5571","14320","1920"
"5572","14321","1920"
"5573","14322","1900"
"5574","14323","1900"
"5575","14324","1900"
"5576","14325","1900"
"5577","14326","1910"
"5578","14327","1900"
"5579","14328","1900"
"5580","14329","1900"
"5581","1433",""
"5582","14330","1910"
"5583","14331",""
"5584","14332","1910"
"5585","14333","1900"
"5586","14334","1910"
"5587","14335","1910"
"5588","14336","1920"
"5589","14337","1910"
"5590","14338","1910"
"5591","14339","1910"
"5592","1434",""
"5593","14340","1910"
"5594","14341","1910"
"5595","14342","1910"
"5596","14343","1920"
"5597","14344","1910"
"5598","14345","1920"
"5599","14346","1915"
"5600","14347","1910"
"5601","14348","1920"
"5602","14349",""
"5603","1435",""
"5604","14350","1920"
"5605","14351","1910"
"5606","14352","1910"
"5607","14353","1910"
"5608","14354","1910"
"5609","14355",""
"5610","14356","1910"
"5611","14357","1910"
"5612","14358","1910"
"5613","14359","1910"
"5614","1436",""
"5615","14360","1920"
"5616","14361","1930"
"5617","14362","1910"
"5618","14363",""
"5619","14364","1910"
"5620","14365","1920"
"5621","14366",""
"5622","14367","1910"
"5623","14368","1920"
"5624","14369","1910"
"5625","1437",""
"5626","14370","1930"
"5627","14371","1920"
"5628","14372","1900"
"5629","14373","1910"
"5630","14374","1910"
"5631","14375","1993"
"5632","14376",""
"5633","14377","1960"
"5634","14378","1910"
"5635","14379","1910"
"5636","1438",""
"5637","14380","1915"
"5638","14381","1910"
"5639","14382","1910"
"5640","14383","1910"
"5641","14384","1900"
"5642","14385","1910"
"5643","14386","1989"
"5644","14387",""
"5645","14388","1970"
"5646","14389","1920"
"5647","1439","1972"
"5648","14390",""
"5649","14391","1910"
"5650","14392","2003"
"5651","14393","1920"
"5652","14394","1937"
"5653","14395","1910"
"5654","14396","1910"
"5655","14397","1920"
"5656","14398","1900"
"5657","14399","1900"
"5658","144","1984"
"5659","1440",""
"5660","14400","1910"
"5661","14401","1910"
"5662","14402","1920"
"5663","14403","1927"
"5664","14404","1910"
"5665","14405","1928"
"5666","14406","1915"
"5667","14407","1920"
"5668","14408","1920"
"5669","14409","2017"
"5670","1441",""
"5671","14410","1920"
"5672","14411","1925"
"5673","14412","1925"
"5674","14413","1915"
"5675","14414","1910"
"5676","14415","1910"
"5677","14416","1920"
"5678","14417","1910"
"5679","14418","1910"
"5680","14419","1920"
"5681","1442",""
"5682","14420","1930"
"5683","14421","1920"
"5684","14422","1946"
"5685","14423","1920"
"5686","14424","1910"
"5687","14425",""
"5688","14426","1920"
"5689","14427","1910"
"5690","14428","1910"
"5691","14429","1910"
"5692","1443",""
"5693","14430","1910"
"5694","14431","1910"
"5695","14432","1920"
"5696","14433","1910"
"5697","14434","1910"
"5698","14435","1910"
"5699","14436","1910"
"5700","14437",""
"5701","14438",""
"5702","14439",""
"5703","1444",""
"5704","14440",""
"5705","14441","1928"
"5706","14442","1900"
"5707","14443","1900"
"5708","14444","1900"
"5709","14445","1900"
"5710","14446","1900"
"5711","14447","1900"
"5712","14448","1920"
"5713","14449","1900"
"5714","1445",""
"5715","14450",""
"5716","14451","1961"
"5717","14452","1960"
"5718","14453","1963"
"5719","14454",""
"5720","14455","1900"
"5721","14456","1900"
"5722","14457","1900"
"5723","14458","1900"
"5724","14459","1900"
"5725","14460","1900"
"5726","14461","1900"
"5727","14462","1920"
"5728","14463","1900"
"5729","14464","1900"
"5730","14465","1920"
"5731","14466","1900"
"5732","14467","1900"
"5733","14468","1900"
"5734","14469","1900"
"5735","1447",""
"5736","14470","1900"
"5737","14471","1900"
"5738","14472","1900"
"5739","14473","1900"
"5740","14474",""
"5741","14475","1900"
"5742","14476","1900"
"5743","14477","1900"
"5744","14478","1900"
"5745","14479","1995"
"5746","1448",""
"5747","14480","1900"
"5748","14481","1900"
"5749","14482","1900"
"5750","14483","1900"
"5751","14484","1920"
"5752","14485",""
"5753","14486",""
"5754","14487","1946"
"5755","1449",""
"5756","14491","1950"
"5757","14492","1951"
"5758","14493",""
"5759","14494","1920"
"5760","14495","1900"
"5761","14496",""
"5762","14497","1900"
"5763","14498","1900"
"5764","14499","1943"
"5765","145","1984"
"5766","1450",""
"5767","14500","1943"
"5768","14501","1943"
"5769","14502","1943"
"5770","14503","1943"
"5771","14504","1943"
"5772","14505","1900"
"5773","14506","1900"
"5774","14507","1900"
"5775","14508",""
"5776","14509","1900"
"5777","1451","1961"
"5778","14510","1900"
"5779","14511","1900"
"5780","14512","1900"
"5781","14513","1900"
"5782","14514","1900"
"5783","14515","1920"
"5784","14516","1900"
"5785","14517",""
"5786","14518","1920"
"5787","14519","1900"
"5788","1452","1955"
"5789","14520","1900"
"5790","14521","1900"
"5791","14522","1900"
"5792","14523","1900"
"5793","14524","1900"
"5794","14525","1900"
"5795","14526","1900"
"5796","14527","1900"
"5797","14528","1900"
"5798","14529","1920"
"5799","1453",""
"5800","14530","1900"
"5801","14531","1900"
"5802","14532","1900"
"5803","14533","1900"
"5804","14534","1900"
"5805","14535","1900"
"5806","14536","1900"
"5807","14537","1900"
"5808","14538","1900"
"5809","14539","1900"
"5810","1454",""
"5811","14540","1920"
"5812","14541","1900"
"5813","14542","1900"
"5814","14543","1900"
"5815","14544","1900"
"5816","14545","1900"
"5817","14546","1900"
"5818","14547","1900"
"5819","14548","1900"
"5820","14549","1900"
"5821","1455",""
"5822","14550","1900"
"5823","14551","1900"
"5824","14552","1920"
"5825","14553","1900"
"5826","14554","1920"
"5827","14555","1900"
"5828","14556","1900"
"5829","14557","1900"
"5830","14558","1900"
"5831","14559",""
"5832","1456",""
"5833","14560",""
"5834","14561","2003"
"5835","14562",""
"5836","14563","1900"
"5837","14564","1900"
"5838","14565","1920"
"5839","14566",""
"5840","14567","1900"
"5841","14568","1900"
"5842","14569","1900"
"5843","1457","1983"
"5844","14570",""
"5845","14571",""
"5846","14572",""
"5847","14573",""
"5848","14574",""
"5849","14576",""
"5850","14577","1916"
"5851","14578",""
"5852","14579","1900"
"5853","1458","1920"
"5854","14580","1900"
"5855","14581","1900"
"5856","14582","1920"
"5857","14583","1920"
"5858","14584","1900"
"5859","14585","1920"
"5860","14586","1900"
"5861","14587","1900"
"5862","14588","1900"
"5863","14589","1920"
"5864","1459",""
"5865","14590","1900"
"5866","14591","1900"
"5867","14592","1920"
"5868","14593","1900"
"5869","14594","1900"
"5870","14595","1900"
"5871","14596","1900"
"5872","14597","1920"
"5873","14598","1900"
"5874","14599","1900"
"5875","146","1984"
"5876","1460",""
"5877","14600","1900"
"5878","14601","1920"
"5879","14602","1900"
"5880","14603","1900"
"5881","14604","1900"
"5882","14605","1900"
"5883","14606","1900"
"5884","14607",""
"5885","14608","1920"
"5886","14609","1920"
"5887","1461",""
"5888","14610","1900"
"5889","14611","1920"
"5890","14612","1900"
"5891","14613","1900"
"5892","14614","1930"
"5893","14615","1900"
"5894","14616","1920"
"5895","14618","1965"
"5896","14619",""
"5897","1462",""
"5898","14620","1920"
"5899","14621","1989"
"5900","14622",""
"5901","14623",""
"5902","14624",""
"5903","14625","1900"
"5904","14626","1900"
"5905","14627","1900"
"5906","14628","1970"
"5907","14629","1900"
"5908","1463","1900"
"5909","14630","1900"
"5910","14631","1900"
"5911","14632","1900"
"5912","14633","1900"
"5913","14634","1900"
"5914","14635","1900"
"5915","14636",""
"5916","14637","1987"
"5917","14638","1987"
"5918","1464","1960"
"5919","14640","1900"
"5920","14641","1900"
"5921","14642",""
"5922","14643","1900"
"5923","14644","1900"
"5924","14645","1900"
"5925","14646","1900"
"5926","14647","1900"
"5927","14648","1900"
"5928","14649","1900"
"5929","1465","1973"
"5930","14650","1900"
"5931","14651","1900"
"5932","14652","1900"
"5933","14653","1900"
"5934","14654","1900"
"5935","14655","1900"
"5936","14656","1900"
"5937","14657","1900"
"5938","14658","1900"
"5939","14659","1900"
"5940","14660","1900"
"5941","14661","1900"
"5942","14662",""
"5943","14663","1900"
"5944","14664","1900"
"5945","14665","1900"
"5946","14666","1900"
"5947","14667","1900"
"5948","14668","1900"
"5949","14669","2005"
"5950","1467","1988"
"5951","14670","1989"
"5952","14671","1920"
"5953","14672","1954"
"5954","14673","1900"
"5955","14674","1900"
"5956","14675","1900"
"5957","14676","1900"
"5958","14677","1900"
"5959","14678","1920"
"5960","14679","1900"
"5961","1468","1970"
"5962","14680","1920"
"5963","14681","1900"
"5964","14682","1900"
"5965","14683","1900"
"5966","14684","1950"
"5967","14685","1900"
"5968","14686","1900"
"5969","14687","1900"
"5970","14688","1900"
"5971","14689","1909"
"5972","1469",""
"5973","14690",""
"5974","14691","1904"
"5975","14692","1900"
"5976","14693",""
"5977","14694","1952"
"5978","14695","1983"
"5979","14696",""
"5980","14697",""
"5981","14698",""
"5982","14699",""
"5983","147","1984"
"5984","1470",""
"5985","14700",""
"5986","14701",""
"5987","14702",""
"5988","14703",""
"5989","14704","1999"
"5990","14705","1999"
"5991","14706","1915"
"5992","14708",""
"5993","14709","1992"
"5994","1471",""
"5995","14710","1992"
"5996","14711","1992"
"5997","14712","1992"
"5998","14713","1992"
"5999","14714","1992"
"6000","14715","1992"
"6001","14716","1992"
"6002","14717","1992"
"6003","14718","1992"
"6004","14719","1992"
"6005","1472","1950"
"6006","14720","1992"
