"pid","location","ggmap","census"
3119,"67 OAKLEY ST","cec82","dk762"
3120,"77 OAKLEY ST","cec82","dk762"
3121,"1245 TOWNSEND AV","cec82","dk762"
3122,"15 IRVINGTON ST","cec82","dk762"
3123,"17 IRVINGTON ST","cec82","dk762"
3124,"23 IRVINGTON ST","cec82","dk762"
3125,"29 IRVINGTON ST","cec82","dk762"
3126,"35 IRVINGTON ST","cec82","dk762"
3127,"39 IRVINGTON ST","cec82","dk762"
3128,"45 IRVINGTON ST","cec82","dk762"
3129,"49 IRVINGTON ST","cec82","dk762"
3130,"59 IRVINGTON ST","cec82","dk762"
3131,"55 IRVINGTON ST","cec82","dk762"
3132,"61 IRVINGTON ST","cec82","dk762"
3133,"63 IRVINGTON ST","cec82","dk762"
3134,"75 IRVINGTON ST","cec82","dk762"
3135,"81 IRVINGTON ST","cec82","dk762"
3136,"100 OAKLEY ST","cec82","dk762"
3137,"98 OAKLEY ST","cec82","dk762"
3138,"84 ASHLAND PL","cec82","dk762"
3139,"76 ASHLAND PL","cec82","dk762"
3140,"72 ASHLAND PL","cec82","dk762"
3141,"64 ASHLAND PL","cec82","dk762"
3142,"60 ASHLAND PL","cec82","dk762"
3143,"54 ASHLAND PL","cec82","dk762"
3144,"50 ASHLAND PL","cec82","dk762"
3145,"42 ASHLAND PL","cec82","dk762"
3146,"36 ASHLAND PL","cec82","dk762"
3147,"30 ASHLAND PL","cec82","dk762"
3148,"24 ASHLAND PL","cec82","dk762"
3149,"20 ASHLAND PL","cec82","dk762"
3150,"16 ASHLAND PL","cec82","dk762"
3151,"1231 TOWNSEND AV","cec82","dk762"
3152,"1235 TOWNSEND AV","cec82","dk762"
3153,"1239 TOWNSEND AV","cec82","dk762"
3154,"1241 TOWNSEND AV","cec82","dk762"
3155,"105 OAKLEY ST","cec82","dk762"
3156,"113 IRVINGTON ST","cec82","dk762"
3157,"116 ASHLAND PL","cec82","dk762"
3158,"91 OAKLEY ST","cec82","dk762"
3159,"95 OAKLEY ST","cec82","dk762"
3160,"101 OAKLEY ST","cec82","dk762"
3161,"OAKLEY ST","cec82","dk762"
3162,"33 BURWELL ST","cec82","dk762"
3163,"13 CHESTER ST","cec82","dk762"
3164,"15 CHESTER ST","cec82","dk762"
3165,"19 CHESTER ST","cec82","dk762"
3166,"25 CHESTER ST","cec82","dk762"
3167,"29 CHESTER ST","cec82","dk762"
3168,"35 CHESTER ST","cec82","dk762"
3169,"37 CHESTER ST","cec82","dk762"
3170,"47 CHESTER ST","cec82","dk762"
3171,"51 CHESTER ST","cec82","dk762"
3172,"138 OAKLEY ST","cec82","dk762"
3173,"132 OAKLEY ST","cec82","dk762"
3174,"128 OAKLEY ST","cec82","dk762"
3175,"126 OAKLEY ST","cec82","dk762"
3176,"124 OAKLEY ST","cec82","dk762"
3177,"70 IRVINGTON ST","cec82","dk762"
3178,"64 IRVINGTON ST","cec82","dk762"
3179,"60 IRVINGTON ST","cec82","dk762"
3180,"54 IRVINGTON ST","cec82","dk762"
3181,"50 IRVINGTON ST","cec82","dk762"
3182,"42 IRVINGTON ST","cec82","dk762"
3183,"38 IRVINGTON ST","cec82","dk762"
3184,"34 IRVINGTON ST","cec82","dk762"
3185,"30 IRVINGTON ST","cec82","dk762"
3186,"24 IRVINGTON ST","cec82","dk762"
3187,"20 IRVINGTON ST","cec82","dk762"
3188,"5 BURWELL ST","cec82","dk762"
3189,"BURWELL ST","cec82","dk762"
3190,"BURWELL ST","cec82","dk762"
3191,"29 BURWELL ST","cec82","dk762"
3192,"135 OAKLEY ST","cec82","dk762"
3193,"138 PEAT MEADOW RD","cec82","dk762"
3194,"136 PEAT MEADOW RD","cec82","dk762"
3195,"91 CHESTER ST","cec82","dk762"
3196,"118 IRVINGTON ST","cec82","dk762"
3197,"112 IRVINGTON ST","cec82","dk762"
3198,"108 IRVINGTON ST","cec82","dk762"
3199,"115 OAKLEY ST","cec82","dk762"
3200,"121 OAKLEY ST","cec82","dk762"
3201,"125 OAKLEY ST","cec82","dk762"
3202,"127 OAKLEY ST","cec82","dk762"
3203,"133 OAKLEY ST","cec82","dk762"
3204,"55 BURWELL ST","cec82","dk762"
3205,"274 PEAT MEADOW RD","cec82","dk762"
3206,"262 PEAT MEADOW RD","cec82","dk762"
3207,"256 PEAT MEADOW RD","cec82","dk762"
3208,"250 PEAT MEADOW RD","cec82","dk762"
3209,"244 PEAT MEADOW RD","cec82","dk762"
3210,"158 OAKLEY ST","cec82","dk762"
3211,"60 CHESTER ST","cec82","dk762"
3212,"56 CHESTER ST","cec82","dk762"
3213,"50 CHESTER ST","cec82","dk762"
3214,"38 CHESTER ST","cec82","dk762"
3215,"30 CHESTER ST","cec82","dk762"
3216,"28 CHESTER ST","cec82","dk762"
3217,"20 CHESTER ST","cec82","dk762"
3218,"43 BURWELL ST","cec82","dk762"
3219,"47 BURWELL ST","cec82","dk762"
3220,"51 BURWELL ST","cec82","dk762"
3221,"171 OAKLEY ST","cec82","dk762"
3222,"190 PEAT MEADOW RD","cec82","dk762"
3223,"182 PEAT MEADOW RD","cec82","dk762"
3224,"178 PEAT MEADOW RD","cec82","dk762"
3225,"172 PEAT MEADOW RD","cec82","dk762"
3226,"164 PEAT MEADOW RD","cec82","dk762"
3227,"90 CHESTER ST","cec82","dk762"
3228,"145 OAKLEY ST","cec82","dk762"
3229,"155 OAKLEY ST","cec82","dk762"
3230,"165 OAKLEY ST","cec82","dk762"
3231,"1287 TOWNSEND AV","cec82","dk762"
3232,"40 BURWELL ST #40","cec82","dk762"
3233,"44 BURWELL ST #44","cec82","dk762"
3234,"42 BURWELL ST #42","cec82","dk762"
3235,"36 BURWELL ST","cec82","dk762"
3236,"32 BURWELL ST","cec82","dk762"
3237,"1269 TOWNSEND AV","cec82","dk762"
3238,"1273 TOWNSEND AV","cec82","dk762"
3239,"1285 TOWNSEND AV","cec82","dk762"
3240,"PEAT MEADOW RD","cec82","dk762"
3241,"PEAT MEADOW RD","cec82","dk762"
3242,"115 PEAT MEADOW RD","cec82","dk762"
3243,"610 FORBES AV","cec82","dk762"
3244,"BURWELL ST","cec82","dk762"
3245,"BURWELL ST","cec82","dk762"
3246,"RUSSELL ST","cec82","dk762"
3247,"211 PEAT MEADOW RD","cec82","dk762"
3248,"BURWELL ST","cec82","dk762"
3249,"81 BURWELL ST","cec82","dk762"
3250,"89 BURWELL ST","cec82","dk762"
3251,"95 BURWELL ST","cec82","dk762"
3252,"101 BURWELL ST","cec82","dk762"
3253,"109 BURWELL ST","cec82","dk762"
3254,"115 BURWELL ST","cec82","dk762"
3255,"121 BURWELL ST","cec82","dk762"
3256,"127 BURWELL ST","cec82","dk762"
3257,"131 BURWELL ST","cec82","dk762"
3258,"135 BURWELL ST","cec82","dk762"
3259,"139 BURWELL ST","cec82","dk762"
3260,"143 BURWELL ST","cec82","dk762"
3261,"147 BURWELL ST","cec82","dk762"
3262,"157 BURWELL ST","cec82","dk762"
3263,"163 BURWELL ST","cec82","dk762"
3264,"175 BURWELL ST","cec82","dk762"
3265,"193 BURWELL ST","cec82","dk762"
3266,"BURWELL ST","cec82","dk762"
3267,"195 BURWELL ST","cec82","dk762"
3268,"197 BURWELL ST","cec82","dk762"
3269,"BURWELL ST","cec82","dk762"
3270,"MILTON ST","cec82","dk762"
3271,"80 MILTON ST","cec82","dk762"
3272,"70 MILTON ST","cec82","dk762"
3273,"74 MILTON ST","cec82","dk762"
3274,"76 MILTON ST","cec82","dk762"
3275,"78 MILTON ST","cec82","dk762"
3276,"66 MILTON ST","cec82","dk762"
3277,"62 MILTON ST","cec82","dk762"
3278,"58 MILTON ST","cec82","dk762"
3279,"50 MILTON ST","cec82","dk762"
3280,"42 MILTON ST","cec82","dk762"
3281,"36 MILTON ST","cec82","dk762"
3282,"MILTON ST","cec82","dk762"
3283,"MILTON ST","cec82","dk762"
3284,"MILTON ST","cec82","dk762"
3285,"14 MILTON ST","cec82","dk762"
3286,"255 PEAT MEADOW RD","cec82","dk762"
3287,"PEAT MEADOW RD","cec82","dk762"
3288,"BURWELL ST","cec82","dk762"
3289,"BURWELL ST","cec82","dk762"
3290,"BURWELL ST","cec82","dk762"
3291,"20 BELLEVUE ST","cec82","dk762"
3292,"10 BELLEVUE ST","cec82","dk762"
3293,"8 BELLEVUE ST","cec82","dk762"
3294,"29 RIVERVIEW RD","cec82","dk762"
3295,"45 RIVERVIEW RD","cec82","dk762"
3296,"10 CROFTON ST","cec82","dk762"
3297,"3 CROFTON ST","cec82","dk762"
3298,"15 CROFTON ST","cec82","dk762"
3299,"25 CROFTON ST","cec82","dk762"
3300,"RIVERVIEW RD","cec82","dk762"
3301,"RIVERVIEW RD","cec82","dk762"
3302,"45 CROFTON ST","cec82","dk762"
3303,"59 CROFTON ST","cec82","dk762"
3304,"65 CROFTON ST","cec82","dk762"
3305,"79 CROFTON ST","cec82","dk762"
3306,"91 CROFTON ST","cec82","dk762"
3307,"103 CROFTON ST","cec82","dk762"
3308,"115 CROFTON ST","cec82","dk762"
3309,"125 CROFTON ST","cec82","dk762"
3310,"135 CROFTON ST","cec82","dk762"
3311,"79 CABOT ST","cec82","dk762"
3312,"90 OVERLOOK ST","cec82","dk762"
3313,"84 OVERLOOK ST","cec82","dk762"
3314,"OVERLOOK ST","cec82","dk762"
3315,"OVERLOOK ST","cec82","dk762"
3316,"OVERLOOK ST","cec82","dk762"
3317,"OVERLOOK ST","cec82","dk762"
3318,"OVERLOOK ST","cec82","dk762"
3319,"OVERLOOK ST","cec82","dk762"
3320,"OVERLOOK ST","cec82","dk762"
3321,"OVERLOOK ST","cec82","dk762"
3322,"OVERLOOK ST","cec82","dk762"
3323,"OVERLOOK ST","cec82","dk762"
3324,"OVERLOOK ST","cec82","dk762"
3325,"OVERLOOK ST","cec82","dk762"
3326,"186 BURWELL ST","cec82","dk762"
3327,"182 BURWELL ST","cec82","dk762"
3328,"178 BURWELL ST","cec82","dk762"
3329,"174 BURWELL ST","cec82","dk762"
3330,"170 BURWELL ST","cec82","dk762"
3331,"160 BURWELL ST","cec82","dk762"
3332,"BURWELL ST","cec82","dk762"
3333,"140 BURWELL ST","cec82","dk762"
3334,"134 BURWELL ST","cec82","dk762"
3335,"130 BURWELL ST","cec82","dk762"
3336,"120 BURWELL ST","cec82","dk762"
3337,"112 BURWELL ST","cec82","dk762"
3338,"106 BURWELL ST","cec82","dk762"
3339,"QUINNIPIAC AV","cec82","dk762"
3340,"67 QUINNIPIAC AV #67","cec82","dk762"
3341,"65 QUINNIPIAC AV #65","cec82","dk762"
3342,"63 QUINNIPIAC AV #63","cec82","dk762"
3343,"61 QUINNIPIAC AV #61","cec82","dk762"
3344,"59 QUINNIPIAC AV #59","cec82","dk762"
3345,"57 QUINNIPIAC AV #57","cec82","dk762"
3346,"55 QUINNIPIAC AV #55","cec82","dk762"
3347,"53 QUINNIPIAC AV #53","cec82","dk762"
3348,"51 QUINNIPIAC AV #51","cec82","dk762"
3349,"49 QUINNIPIAC AV #49","cec82","dk762"
3350,"47 QUINNIPIAC AV #47","cec82","dk762"
3351,"45 QUINNIPIAC AV #45","cec82","dk762"
3352,"43 QUINNIPIAC AV #43","cec82","dk762"
3353,"41 QUINNIPIAC AV #41","cec82","dk762"
3354,"39 QUINNIPIAC AV #39","cec82","dk762"
3355,"37 QUINNIPIAC AV #37","cec82","dk762"
3356,"FAIRMONT AV","cec82","dk762"
3357,"37 FAIRMONT AV","cec82","dk762"
3358,"3 FARREN AV","cec82","dk762"
3359,"9 FARREN AV","cec82","dk762"
3361,"17 FARREN AV","cec82","dk762"
3362,"31 FARREN AV #A-1","cec82","dk762"
3363,"31 FARREN AV #A-2","cec82","dk762"
3364,"31 FARREN AV #A-3","cec82","dk762"
3365,"31 FARREN AV #A-4","cec82","dk762"
3366,"31 FARREN AV #A-5","cec82","dk762"
3367,"31 FARREN AV #A-6","cec82","dk762"
3368,"31 FARREN AV #A-7","cec82","dk762"
3369,"31 FARREN AV #A-8","cec82","dk762"
3370,"140 QUINNIPIAC AV #B-1","cec82","dk762"
3371,"140 QUINNIPIAC AV #B-2","cec82","dk762"
3372,"140 QUINNIPIAC AV #B-3","cec82","dk762"
3373,"140 QUINNIPIAC AV #B-4","cec82","dk762"
3374,"140 QUINNIPIAC AV #B-5","cec82","dk762"
3375,"140 QUINNIPIAC AV #B-6","cec82","dk762"
3376,"140 QUINNIPIAC AV #B-7","cec82","dk762"
3377,"140 QUINNIPIAC AV #B-8","cec82","dk762"
3378,"23 FARREN AV #C-1","cec82","dk762"
3379,"23 FARREN AV #C-2","cec82","dk762"
3380,"23 FARREN AV #C-3","cec82","dk762"
3381,"23 FARREN AV #C-4","cec82","dk762"
3382,"23 FARREN AV #C-5","cec82","dk762"
3383,"23 FARREN AV #C-6","cec82","dk762"
3384,"23 FARREN AV #C-7","cec82","dk762"
3385,"23 FARREN AV #C-8","cec82","dk762"
3386,"35 FARREN AV","cec82","dk762"
3387,"39 FARREN AV","cec82","dk762"
3388,"43 FARREN AV","cec82","dk762"
3389,"51 FARREN AV","cec82","dk762"
3390,"53 FARREN AV","cec82","dk762"
3391,"59 FARREN AV","cec82","dk762"
3392,"65 FARREN AV","cec82","dk762"
3393,"67 FARREN AV","cec82","dk762"
3394,"69 FARREN AV","cec82","dk762"
3395,"77 FARREN AV","cec82","dk762"
3396,"91 FARREN AV","cec82","dk762"
3397,"95 FARREN AV","cec82","dk762"
3398,"185 FULTON ST","cec82","dk762"
3399,"209 FULTON ST","cec82","dk762"
3400,"215 FULTON ST","cec82","dk762"
3401,"217 FULTON ST","cec82","dk762"
3402,"210 QUINNIPIAC AV","cec82","dk762"
3403,"200 QUINNIPIAC AV","cec82","dk762"
3404,"196 QUINNIPIAC AV","cec82","dk762"
3405,"192 QUINNIPIAC AV","cec82","dk762"
3406,"188 QUINNIPIAC AV","cec82","dk762"
3407,"184 QUINNIPIAC AV","cec82","dk762"
3408,"180 QUINNIPIAC AV","cec82","dk762"
3409,"172 QUINNIPIAC AV","cec82","dk762"
3410,"168 QUINNIPIAC AV","cec82","dk762"
3411,"164 QUINNIPIAC AV","cec82","dk762"
3412,"160 QUINNIPIAC AV","cec82","dk762"
3413,"112 QUINNIPIAC AV","cec82","dk762"
3414,"98 QUINNIPIAC AV","cec82","dk762"
3415,"94 QUINNIPIAC AV","cec82","dk762"
3416,"88 QUINNIPIAC AV","cec82","dk762"
3417,"84 QUINNIPIAC AV","cec82","dk762"
3418,"19 FAIRMONT AV","cec82","dk762"
3419,"QUINNIPIAC AV","cec82","dk762"
3420,"50 QUINNIPIAC AV","cec82","dk762"
3421,"20 FARREN AV","cec82","dk762"
3422,"28 FARREN AV","cec82","dk762"
3423,"87 FAIRMONT AV","cec82","dk762"
3424,"91 FAIRMONT AV","cec82","dk762"
3425,"97 FAIRMONT AV","cec82","dk762"
3426,"107 FAIRMONT AV","cec82","dk762"
3427,"111 FAIRMONT AV","cec82","dk762"
3428,"115 FAIRMONT AV","cec82","dk762"
3429,"117 FAIRMONT AV","cec82","dk762"
3430,"121 FAIRMONT AV","cec82","dk762"
3431,"125 FAIRMONT AV","cec82","dk762"
3432,"86 FARREN AV","cec82","dk762"
3433,"74 FARREN AV","cec82","dk762"
3434,"70 FARREN AV","cec82","dk762"
3435,"66 FARREN AV","cec82","dk762"
3436,"62 FARREN AV","cec82","dk762"
3437,"60 FARREN AV","cec82","dk762"
3438,"52 FARREN AV","cec82","dk762"
3439,"48 FARREN AV","cec82","dk762"
3440,"46 FARREN AV","cec82","dk762"
3441,"FARREN AV","cec82","dk762"
3442,"50 CHAMBERLAIN ST","cec82","dk762"
3443,"26 CHAMBERLAIN PL","cec82","dk762"
3444,"28 CHAMBERLAIN PL","cec82","dk762"
3445,"30 CHAMBERLAIN PL","cec82","dk762"
3446,"34 CHAMBERLAIN PL","cec82","dk762"
3447,"63 FULTON ST","cec82","dk762"
3449,"87 FULTON ST","cec82","dk762"
3450,"110 FAIRMONT AV","cec82","dk762"
3451,"104 FAIRMONT AV","cec82","dk762"
3452,"70 FAIRMONT AV","cec82","dk762"
3453,"56 FAIRMONT AV","cec82","dk762"
3454,"64 CHAMBERLAIN ST","cec82","dk762"
3455,"54 CHAMBERLAIN ST","cec82","dk762"
3456,"172 FORBES AV","cec82","dk762"
3457,"16 WHEELER ST","cec82","dk762"
3458,"77 WHEELER ST","cec82","dk762"
3459,"69 WHEELER ST","cec82","dk762"
3460,"33 LAURA ST","cec82","dk762"
3461,"44 LAURA ST","cec82","dk762"
3462,"222 FORBES AV","cec82","dk762"
3463,"206 FORBES AV","cec82","dk762"
3464,"192 FORBES AV","cec82","dk762"
3466,"49 WHEELER ST","cec82","dk762"
3467,"57 WHEELER ST","cec82","dk762"
3468,"61 WHEELER ST","cec82","dk762"
3469,"65 WHEELER ST","cec82","dk762"
3470,"99 LAURA ST","cec82","dk762"
3471,"57 GOODWIN ST","cec82","dk762"
3472,"85 LAURA ST","cec82","dk762"
3473,"LAURA ST","cec82","dk762"
3474,"59 GOODWIN ST","cec82","dk762"
3475,"61 GOODWIN ST","cec82","dk762"
3476,"104 FULTON ST","cec82","dk762"
3477,"100 FULTON ST","cec82","dk762"
3478,"76 FULTON ST","cec82","dk762"
3479,"66 FULTON ST","cec82","dk762"
3480,"LAURA ST","cec82","dk762"
3481,"64 FULTON ST","cec82","dk762"
3482,"62 FULTON ST","cec82","dk762"
3483,"60 FULTON ST","cec82","dk762"
3484,"65 LAURA ST","cec82","dk762"
3485,"58 FULTON ST","cec82","dk762"
3486,"55 LAURA ST","cec82","dk762"
3487,"52 FULTON ST","cec82","dk762"
3488,"47 LAURA ST","cec82","dk762"
3489,"48 FULTON ST","cec82","dk762"
3490,"LAURA ST","cec82","dk762"
3491,"44 FULTON ST","cec82","dk762"
3492,"43 LAURA ST","cec82","dk762"
3493,"34 FULTON ST","cec82","dk762"
3494,"14 FULTON ST","cec82","dk762"
3495,"244 FORBES AV","cec82","dk762"
3496,"234 FORBES AV","cec82","dk762"
3497,"55 FULTON ST","cec82","dk762"
3498,"31 FULTON ST","cec82","dk762"
3499,"6 CHAMBERLAIN ST #1","cec82","dk762"
3500,"8 CHAMBERLAIN ST #2","cec82","dk762"
3501,"10 CHAMBERLAIN ST #3","cec82","dk762"
3502,"12 CHAMBERLAIN ST #4","cec82","dk762"
3503,"14 CHAMBERLAIN ST #5","cec82","dk762"
3504,"16 CHAMBERLAIN ST #6","cec82","dk762"
3505,"18 CHAMBERLAIN ST #7","cec82","dk762"
3506,"20 CHAMBERLAIN ST #8","cec82","dk762"
3507,"22 CHAMBERLAIN ST #9","cec82","dk762"
3508,"24 CHAMBERLAIN ST #10","cec82","dk762"
3509,"26 CHAMBERLAIN ST #11","cec82","dk762"
3510,"1 CHAMBERLAIN PL","cec82","dk762"
3511,"3 CHAMBERLAIN PL","cec82","dk762"
3512,"5 CHAMBERLAIN PL","cec82","dk762"
3513,"7 CHAMBERLAIN PL","cec82","dk762"
3514,"9 CHAMBERLAIN PL","cec82","dk762"
3515,"11 CHAMBERLAIN PL","cec82","dk762"
3516,"15 CHAMBERLAIN PL","cec82","dk762"
3517,"17 CHAMBERLAIN PL","cec82","dk762"
3518,"19 CHAMBERLAIN PL","cec82","dk762"
3519,"21 CHAMBERLAIN PL","cec82","dk762"
3520,"46 CHAMBERLAIN ST #B","cec82","dk762"
3521,"46 CHAMBERLAIN ST #A","cec82","dk762"
3522,"44 CHAMBERLAIN ST #B","cec82","dk762"
3523,"44 CHAMBERLAIN ST #A","cec82","dk762"
3524,"42 CHAMBERLAIN ST #B","cec82","dk762"
3525,"42 CHAMBERLAIN ST #A","cec82","dk762"
3526,"40 CHAMBERLAIN ST #B","cec82","dk762"
3527,"40 CHAMBERLAIN ST #A","cec82","dk762"
3528,"34 CHAMBERLAIN ST #B","cec82","dk762"
3529,"34 CHAMBERLAIN ST #A","cec82","dk762"
3530,"32 CHAMBERLAIN ST #B","cec82","dk762"
3531,"32 CHAMBERLAIN ST #A","cec82","dk762"
3532,"30 CHAMBERLAIN ST #B","cec82","dk762"
3533,"30 CHAMBERLAIN ST #A","cec82","dk762"
3534,"28 CHAMBERLAIN ST #C","cec82","dk762"
3535,"28 CHAMBERLAIN ST #B","cec82","dk762"
3536,"28 CHAMBERLAIN ST #A","cec82","dk762"
3537,"36 CHAMBERLAIN ST #A","cec82","dk762"
3538,"36 CHAMBERLAIN ST #B","cec82","dk762"
3539,"38 CHAMBERLAIN ST #A","cec82","dk762"
3540,"38 CHAMBERLAIN ST #B","cec82","dk762"
3541,"48 CHAMBERLAIN ST #B","cec82","dk762"
3542,"48 CHAMBERLAIN ST #A","cec82","dk762"
3543,"290 FORBES AV","cec82","dk762"
3544,"282 FORBES AV","cec82","dk762"
3545,"270 FORBES AV","cec82","dk762"
3546,"262 FORBES AV","cec82","dk762"
3547,"11 FULTON ST","cec82","dk762"
3548,"13 FULTON ST","cec82","dk762"
3549,"WATERFRONT ST","cec82","dk762"
3550,"400 WATERFRONT ST","cec82","dk762"
3551,"410 WATERFRONT ST","cec82","dk762"
3552,"280 WATERFRONT ST","cec82","dk762"
3553,"201 WATERFRONT ST","cec82","dk762"
3554,"333 WATERFRONT ST","cec82","dk762"
3555,"WATERFRONT ST","cec82","dk762"
3556,"161 FORBES AV","cec82","dk762"
3557,"153 FORBES AV","cec82","dk762"
3558,"LONG WHARF DR","cec82","dk762"
3559,"585 LONG WHARF DR","cec82","dk762"
3560,"LONG WHARF DR","cec82","dk762"
3561,"85 FORBES AV","cec82","dk762"
3562,"500 WATERFRONT ST","cec82","dk762"
3563,"FORBES AV","cec82","dk762"
3564,"74 FORBES AV","cec82","dk762"
3565,"120 FORBES AV","cec82","dk762"
3566,"FORBES AV","cec82","dk762"
3567,"134 FORBES AV","cec82","dk762"
3568,"FORBES AV","cec82","dk762"
3569,"FORBES AV","cec82","dk762"
3570,"196 FAIRMONT AV","cec82","dk762"
3571,"190 FAIRMONT AV","cec82","dk762"
3572,"186 FAIRMONT AV","cec82","dk762"
3573,"180 FAIRMONT AV","cec82","dk762"
3574,"176 FAIRMONT AV","cec82","dk762"
3575,"168 FAIRMONT AV","cec82","dk762"
3576,"164 FAIRMONT AV","cec82","dk762"
3577,"156 FAIRMONT AV","cec82","dk762"
3578,"150 FAIRMONT AV","cec82","dk762"
3579,"146 FAIRMONT AV","cec82","dk762"
3580,"140 FAIRMONT AV","cec82","dk762"
3581,"134 FAIRMONT AV","cec82","dk762"
3582,"140 FULTON ST","cec82","dk762"
3583,"126 FULTON ST","cec82","dk762"
3584,"130 FULTON ST","cec82","dk762"
3585,"106 FULTON ST","cec82","dk762"
3586,"74 GOODWIN ST","cec82","dk762"
3587,"64 GOODWIN ST","cec82","dk762"
3588,"50 GOODWIN ST","cec82","dk762"
3589,"46 GOODWIN ST","cec82","dk762"
3590,"20 GOODWIN ST","cec82","dk762"
3591,"102 WHEELER ST","cec82","dk762"
3592,"FAIRMONT AV","cec82","dk762"
3593,"GOODWIN ST","cec82","dk762"
3594,"WHEELER ST","cec82","dk762"
3595,"70 FERRY ST","cec82","dk762"
3596,"270 FAIRMONT AV","cec82","dk762"
3597,"266 FAIRMONT AV","cec82","dk762"
3598,"258 FAIRMONT AV","cec82","dk762"
3599,"135 FAIRMONT AV","cec82","dk762"
3600,"139 FAIRMONT AV","cec82","dk762"
3601,"143 FAIRMONT AV","cec82","dk762"
3602,"153 FAIRMONT AV","cec82","dk762"
3603,"159 FAIRMONT AV","cec82","dk762"
3604,"163 FAIRMONT AV","cec82","dk762"
3605,"169 FAIRMONT AV","cec82","dk762"
3606,"175 FAIRMONT AV","cec82","dk762"
3607,"179 FAIRMONT AV","cec82","dk762"
3608,"181 FAIRMONT AV","cec82","dk762"
3609,"187 FAIRMONT AV","cec82","dk762"
3610,"193 FAIRMONT AV","cec82","dk762"
3611,"197 FAIRMONT AV","cec82","dk762"
3612,"LANCRAFT ST","cec82","dk762"
3613,"24 LANCRAFT ST","cec82","dk762"
3614,"140 FARREN AV","cec82","dk762"
3615,"136 FARREN AV","cec82","dk762"
3616,"126 FARREN AV","cec82","dk762"
3617,"120 FARREN AV","cec82","dk762"
3618,"118 FARREN AV","cec82","dk762"
3619,"112 FARREN AV","cec82","dk762"
3620,"106 FARREN AV","cec82","dk762"
3621,"102 FARREN AV","cec82","dk762"
3622,"100 FARREN AV","cec82","dk762"
3623,"94 FARREN AV","cec82","dk762"
3624,"101 FARREN AV","cec82","dk762"
3625,"103 FARREN AV","cec82","dk762"
3626,"107 FARREN AV","cec82","dk762"
3627,"111 FARREN AV","cec82","dk762"
3628,"117 FARREN AV","cec82","dk762"
3629,"123 FARREN AV","cec82","dk762"
3630,"125 FARREN AV","cec82","dk762"
3631,"131 FARREN AV","cec82","dk762"
3632,"139 FARREN AV","cec82","dk762"
3633,"30 PARDEE ST","cec82","dk762"
3634,"28 PARDEE ST","cec82","dk762"
3636,"18 PARDEE ST","cec82","dk762"
3637,"14 PARDEE ST","cec82","dk762"
3638,"10 PARDEE ST","cec82","dk762"
3639,"6 PARDEE ST","cec82","dk762"
3640,"222 FULTON ST","cec82","dk762"
3641,"17 PARDEE ST","cec82","dk762"
3642,"25 PARDEE ST","cec82","dk762"
3643,"31 PARDEE ST","cec82","dk762"
3644,"262 QUINNIPIAC AV","cec82","dk762"
3645,"81 LANCRAFT ST","cec82","dk762"
3646,"250 QUINNIPIAC AV","cec82","dk762"
3647,"244 QUINNIPIAC AV","cec82","dk762"
3648,"205 FAIRMONT AV","cec82","dk762"
3649,"239 FAIRMONT AV","cec82","dk762"
3650,"247 FAIRMONT AV","cec82","dk762"
3651,"257 FAIRMONT AV","cec82","dk762"
3652,"263 FAIRMONT AV","cec82","dk762"
3653,"265 FAIRMONT AV","cec82","dk762"
3654,"271 FAIRMONT AV","cec82","dk762"
3655,"222 FARREN AV","cec82","dk762"
3656,"218 FARREN AV","cec82","dk762"
3657,"206 FARREN AV","cec82","dk762"
3658,"200 FARREN AV","cec82","dk762"
3659,"196 FARREN AV","cec82","dk762"
3660,"194 FARREN AV","cec82","dk762"
3661,"190 FARREN AV","cec82","dk762"
3662,"186 FARREN AV","cec82","dk762"
3663,"182 FARREN AV","cec82","dk762"
3664,"180 FARREN AV","cec82","dk762"
3665,"174 FARREN AV","cec82","dk762"
3666,"168 FARREN AV","cec82","dk762"
3667,"162 FARREN AV","cec82","dk762"
3668,"156 FARREN AV","cec82","dk762"
3669,"154 FARREN AV","cec82","dk762"
3670,"150 FARREN AV","cec82","dk762"
3671,"146 FARREN AV","cec82","dk762"
3672,"18 LANCRAFT ST","cec82","dk762"
3673,"147 FARREN AV","cec82","dk762"
3674,"157 FARREN AV","cec82","dk762"
3675,"161 FARREN AV","cec82","dk762"
3676,"165 FARREN AV","cec82","dk762"
3677,"169 FARREN AV","cec82","dk762"
3678,"173 FARREN AV","cec82","dk762"
3679,"179 FARREN AV","cec82","dk762"
3680,"183 FARREN AV","cec82","dk762"
3681,"185 FARREN AV","cec82","dk762"
3682,"189 FARREN AV","cec82","dk762"
3683,"193 FARREN AV","cec82","dk762"
3684,"197 FARREN AV","cec82","dk762"
3685,"201 FARREN AV","cec82","dk762"
3686,"205 FARREN AV","cec82","dk762"
3687,"209 FARREN AV","cec82","dk762"
3688,"215 FARREN AV","cec82","dk762"
3689,"217 FARREN AV","cec82","dk762"
3690,"221 FARREN AV","cec82","dk762"
3692,"223 FARREN AV","cec82","dk762"
3693,"32 FERRY ST","cec82","dk762"
3694,"88 PARDEE ST","cec82","dk762"
3696,"84 PARDEE ST","cec82","dk762"
3697,"82 PARDEE ST","cec82","dk762"
3698,"80 PARDEE ST","cec82","dk762"
3699,"PARDEE ST","cec82","dk762"
